date,word,network
2020-03-20,trump,Fox News
2020-03-20,confident,Fox News
2020-03-20,economy,Fox News
2020-03-20,bounce,Fox News
2020-03-20,coronavirus|covid,Fox News
2020-03-20,19,Fox News
2020-03-20,coronavirus|covid,Fox News
2020-03-20,crisis,Fox News
2020-03-20,exposed,Fox News
2020-03-20,education,Fox News
2020-03-20,establishment,Fox News
2020-03-20,charade,Fox News
2020-03-20,climate,Fox News
2020-03-20,change,Fox News
2020-03-20,alarmists,Fox News
2020-03-20,hope,Fox News
2020-03-20,coronavirus|covid,Fox News
2020-03-20,sen,Fox News
2020-03-20,marco,Fox News
2020-03-20,rubio,Fox News
2020-03-20,china,Fox News
2020-03-20,coronavirus|covid,Fox News
2020-03-20,disinformation,Fox News
2020-03-20,campaign,Fox News
2020-03-20,worried,Fox News
2020-03-20,image,Fox News
2020-03-20,sen,Fox News
2020-03-20,josh,Fox News
2020-03-20,hawley,Fox News
2020-03-20,china,Fox News
2020-03-20,foot,Fox News
2020-03-20,bill,Fox News
2020-03-20,global,Fox News
2020-03-20,suffering,Fox News
2020-03-20,coronavirus|covid,Fox News
2020-03-20,pandemic,Fox News
2020-03-19,trump,Fox News
2020-03-19,executive,Fox News
2020-03-19,bonuses,Fox News
2020-03-19,corporate,Fox News
2020-03-19,bailouts,Fox News
2020-03-19,florida,Fox News
2020-03-19,shuts,Fox News
2020-03-19,beaches,Fox News
2020-03-19,crack,Fox News
2020-03-19,spring,Fox News
2020-03-19,break,Fox News
2020-03-19,partying,Fox News
2020-03-19,amid,Fox News
2020-03-19,coronavirus|covid,Fox News
2020-03-19,coronavirus|covid,Fox News
2020-03-19,pandemic,Fox News
2020-03-19,avoidable,Fox News
2020-03-19,china,Fox News
2020-03-19,hid,Fox News
2020-03-19,truth,Fox News
2020-03-19,beginning,Fox News
2020-03-19,secretary,Fox News
2020-03-19,pompeo,Fox News
2020-03-19,china,Fox News
2020-03-19,coronavirus|covid,Fox News
2020-03-19,disinformation,Fox News
2020-03-19,campaign,Fox News
2020-03-19,countless,Fox News
2020-03-19,lives,Fox News
2020-03-19,risk,Fox News
2020-03-19,dr,Fox News
2020-03-19,anthony,Fox News
2020-03-19,fauci,Fox News
2020-03-19,tells,Fox News
2020-03-19,efforts,Fox News
2020-03-19,slow,Fox News
2020-03-19,coronavirus|covid,Fox News
2020-03-19,spread,Fox News
2020-03-19,impact,Fox News
2020-03-18,plastic,Fox News
2020-03-18,bags,Fox News
2020-03-18,coronavirus|covid,Fox News
2020-03-18,gun,Fox News
2020-03-18,sales,Fox News
2020-03-18,skyrocket,Fox News
2020-03-18,coronavirus|covid,Fox News
2020-03-18,pandemic,Fox News
2020-03-18,celebrities,Fox News
2020-03-18,athletes,Fox News
2020-03-18,backlash,Fox News
2020-03-18,access,Fox News
2020-03-18,coronavirus|covid,Fox News
2020-03-18,testing,Fox News
2020-03-18,care,Fox News
2020-03-18,coronavirus|covid,Fox News
2020-03-18,passes,Fox News
2020-03-18,treat,Fox News
2020-03-18,china,Fox News
2020-03-18,dangerous,Fox News
2020-03-18,cold,Fox News
2020-03-18,war,Fox News
2020-03-18,adversary,Fox News
2020-03-18,coronavirus|covid,Fox News
2020-03-18,pandemic,Fox News
2020-03-18,dr,Fox News
2020-03-18,anthony,Fox News
2020-03-18,fauci,Fox News
2020-03-18,weeks,Fox News
2020-03-18,effect,Fox News
2020-03-18,efforts,Fox News
2020-03-18,combat,Fox News
2020-03-18,coronavirus|covid,Fox News
2020-03-18,sen,Fox News
2020-03-18,graham,Fox News
2020-03-18,coronavirus|covid,Fox News
2020-03-18,padlocked,Fox News
2020-03-18,economy,Fox News
2020-03-18,pence,Fox News
2020-03-18,expects,Fox News
2020-03-18,tens,Fox News
2020-03-18,thousands,Fox News
2020-03-18,tests,Fox News
2020-03-18,days,Fox News
2020-03-18,weeks,Fox News
2020-03-18,ahead,Fox News
2020-03-18,sen,Fox News
2020-03-18,marco,Fox News
2020-03-18,rubio,Fox News
2020-03-18,chamber,Fox News
2020-03-18,commerce,Fox News
2020-03-18,opposition,Fox News
2020-03-18,buy,Fox News
2020-03-18,america,Fox News
2020-03-18,push,Fox News
2020-03-17,bad,Fox News
2020-03-17,time,Fox News
2020-03-17,trump,Fox News
2020-03-17,administration,Fox News
2020-03-17,pushing,Fox News
2020-03-17,fiscal,Fox News
2020-03-17,stimulus,Fox News
2020-03-17,response,Fox News
2020-03-17,coronavirus|covid,Fox News
2020-03-17,crisis,Fox News
2020-03-17,trump,Fox News
2020-03-17,vows,Fox News
2020-03-17,beat,Fox News
2020-03-17,coronavirus|covid,Fox News
2020-03-17,unprecedented,Fox News
2020-03-17,response,Fox News
2020-03-17,people,Fox News
2020-03-17,weather,Fox News
2020-03-17,coronavirus|covid,Fox News
2020-03-17,crisis,Fox News
2020-03-17,save,Fox News
2020-03-17,jobs,Fox News
2020-03-17,secretary,Fox News
2020-03-17,ben,Fox News
2020-03-17,carson,Fox News
2020-03-17,praises,Fox News
2020-03-17,president,Fox News
2020-03-17,trump,Fox News
2020-03-17,leadership,Fox News
2020-03-17,coronavirus|covid,Fox News
2020-03-17,crisis,Fox News
2020-03-17,gov,Fox News
2020-03-17,mike,Fox News
2020-03-17,dewine,Fox News
2020-03-17,call,Fox News
2020-03-17,postpone,Fox News
2020-03-17,ohio,Fox News
2020-03-17,primary,Fox News
2020-03-17,election,Fox News
2020-03-17,trump,Fox News
2020-03-17,administration,Fox News
2020-03-17,support,Fox News
2020-03-17,coronavirus|covid,Fox News
2020-03-17,19,Fox News
2020-03-17,fight,Fox News
2020-03-16,trump,Fox News
2020-03-16,administration,Fox News
2020-03-16,announces,Fox News
2020-03-16,guidelines,Fox News
2020-03-16,combat,Fox News
2020-03-16,coronavirus|covid,Fox News
2020-03-16,pandemic,Fox News
2020-03-16,debate,Fox News
2020-03-16,times,Fox News
2020-03-16,pandemic,Fox News
2020-03-16,cities,Fox News
2020-03-16,unprecedented,Fox News
2020-03-16,action,Fox News
2020-03-16,slow,Fox News
2020-03-16,spread,Fox News
2020-03-16,coronavirus|covid,Fox News
2020-03-15,rep,Fox News
2020-03-15,nunes,Fox News
2020-03-15,national,Fox News
2020-03-15,emergency,Fox News
2020-03-15,congressional,Fox News
2020-03-15,response,Fox News
2020-03-15,coronavirus|covid,Fox News
2020-03-15,dr,Fox News
2020-03-15,anthony,Fox News
2020-03-15,fauci,Fox News
2020-03-15,efforts,Fox News
2020-03-15,slow,Fox News
2020-03-15,spread,Fox News
2020-03-15,coronavirus|covid,Fox News
2020-03-15,coronavirus|covid,Fox News
2020-03-15,war,Fox News
2020-03-15,perspectives,Fox News
2020-03-14,coronavirus|covid,Fox News
2020-03-14,impeachment,Fox News
2020-03-14,obsessed,Fox News
2020-03-14,media,Fox News
2020-03-14,epidemic,Fox News
2020-03-14,coronavirus|covid,Fox News
2020-03-14,survivor,Fox News
2020-03-14,tells,Fox News
2020-03-14,americans,Fox News
2020-03-14,panic,Fox News
2020-03-14,major,Fox News
2020-03-14,businesses,Fox News
2020-03-14,trump,Fox News
2020-03-14,coronavirus|covid,Fox News
2020-03-14,media,Fox News
2020-03-14,coronavirus|covid,Fox News
2020-03-14,politics,Fox News
2020-03-13,rep,Fox News
2020-03-13,gaetz,Fox News
2020-03-13,rewrite,Fox News
2020-03-13,entitlements,Fox News
2020-03-13,dealing,Fox News
2020-03-13,coronavirus|covid,Fox News
2020-03-13,trump,Fox News
2020-03-13,coronavirus|covid,Fox News
2020-03-13,testing,Fox News
2020-03-13,safely,Fox News
2020-03-13,conveniently,Fox News
2020-03-13,president,Fox News
2020-03-13,trump,Fox News
2020-03-13,declares,Fox News
2020-03-13,national,Fox News
2020-03-13,emergency,Fox News
2020-03-13,private,Fox News
2020-03-13,sector,Fox News
2020-03-13,stepping,Fox News
2020-03-13,combat,Fox News
2020-03-13,coronavirus|covid,Fox News
2020-03-13,coronavirus|covid,Fox News
2020-03-13,isn’t,Fox News
2020-03-13,pandemic,Fox News
2020-03-13,america,Fox News
2020-03-13,lessons,Fox News
2020-03-13,learn,Fox News
2020-03-12,biden,Fox News
2020-03-12,sanders,Fox News
2020-03-12,talk,Fox News
2020-03-12,coronavirus|covid,Fox News
2020-03-12,campaign,Fox News
2020-03-12,trail,Fox News
2020-03-12,joe,Fox News
2020-03-12,biden,Fox News
2020-03-12,bernie,Fox News
2020-03-12,sanders,Fox News
2020-03-12,attack,Fox News
2020-03-12,trump,Fox News
2020-03-12,administration,Fox News
2020-03-12,coronavirus|covid,Fox News
2020-03-12,response,Fox News
2020-03-12,racist,Fox News
2020-03-12,chinese,Fox News
2020-03-12,coronavirus|covid,Fox News
2020-03-12,now,Fox News
2020-03-12,time,Fox News
2020-03-12,dumbest,Fox News
2020-03-12,identity,Fox News
2020-03-12,politics,Fox News
2020-03-12,gabbard,Fox News
2020-03-12,testing,Fox News
2020-03-12,acting,Fox News
2020-03-12,crucial,Fox News
2020-03-12,curbing,Fox News
2020-03-12,spread,Fox News
2020-03-12,coronavirus|covid,Fox News
2020-03-11,biden,Fox News
2020-03-11,bernie,Fox News
2020-03-11,sanders,Fox News
2020-03-11,touts,Fox News
2020-03-11,electability,Fox News
2020-03-11,biden,Fox News
2020-03-11,trump,Fox News
2020-03-11,address,Fox News
2020-03-11,nation,Fox News
2020-03-11,declares,Fox News
2020-03-11,coronavirus|covid,Fox News
2020-03-11,global,Fox News
2020-03-11,pandemic,Fox News
2020-03-11,rep,Fox News
2020-03-11,collins,Fox News
2020-03-11,reason,Fox News
2020-03-11,panic,Fox News
2020-03-11,follow,Fox News
2020-03-11,protocol,Fox News
2020-03-11,bernie,Fox News
2020-03-11,sanders,Fox News
2020-03-11,losing,Fox News
2020-03-11,weak,Fox News
2020-03-11,lamest,Fox News
2020-03-11,revolutionary,Fox News
2020-03-11,coronavirus|covid,Fox News
2020-03-11,task,Fox News
2020-03-11,force,Fox News
2020-03-11,larry,Fox News
2020-03-11,kudlow,Fox News
2020-03-11,trump,Fox News
2020-03-11,administration,Fox News
2020-03-11,response,Fox News
2020-03-11,outbreak,Fox News
2020-03-11,dr,Fox News
2020-03-11,fauci,Fox News
2020-03-11,tells,Fox News
2020-03-11,trump,Fox News
2020-03-11,administration,Fox News
2020-03-11,coronavirus|covid,Fox News
2020-03-11,travel,Fox News
2020-03-11,ban,Fox News
2020-03-11,saved,Fox News
2020-03-11,concern,Fox News
2020-03-11,suffering,Fox News
2020-03-10,bernie,Fox News
2020-03-10,plan,Fox News
2020-03-10,virus,Fox News
2020-03-10,joe,Fox News
2020-03-10,biden,Fox News
2020-03-10,curses,Fox News
2020-03-10,detroit,Fox News
2020-03-10,voter,Fox News
2020-03-10,argument,Fox News
2020-03-10,gun,Fox News
2020-03-10,control,Fox News
2020-03-10,coronavirus|covid,Fox News
2020-03-10,worse,Fox News
2020-03-10,leaders,Fox News
2020-03-10,stop,Fox News
2020-03-10,lying,Fox News
2020-03-10,rep,Fox News
2020-03-10,devin,Fox News
2020-03-10,nunes,Fox News
2020-03-10,fisa,Fox News
2020-03-10,protect,Fox News
2020-03-10,america,Fox News
2020-03-10,expense,Fox News
2020-03-10,liberty,Fox News
2020-03-09,media,Fox News
2020-03-09,democrats,Fox News
2020-03-09,coronavirus|covid,Fox News
2020-03-09,bob,Fox News
2020-03-09,woodson,Fox News
2020-03-09,supporting,Fox News
2020-03-09,achieving,Fox News
2020-03-09,families,Fox News
2020-03-09,low,Fox News
2020-03-09,income,Fox News
2020-03-09,communities,Fox News
2020-03-09,countering,Fox News
2020-03-09,ny,Fox News
2020-03-09,times,Fox News
2020-03-09,1619,Fox News
2020-03-09,project,Fox News
2020-03-08,sen,Fox News
2020-03-08,sanders,Fox News
2020-03-08,efforts,Fox News
2020-03-08,stop,Fox News
2020-03-08,biden,Fox News
2020-03-08,momentum,Fox News
2020-03-08,dr,Fox News
2020-03-08,anthony,Fox News
2020-03-08,fauci,Fox News
2020-03-08,response,Fox News
2020-03-08,coronavirus|covid,Fox News
2020-03-08,press,Fox News
2020-03-08,sexism,Fox News
2020-03-08,warren,Fox News
2020-03-08,loss,Fox News
2020-03-08,trump,Fox News
2020-03-08,campaign,Fox News
2020-03-08,plans,Fox News
2020-03-08,fly,Fox News
2020-03-08,blimp,Fox News
2020-03-08,swing,Fox News
2020-03-08,summer,Fox News
2020-03-08,role,Fox News
2020-03-08,warren,Fox News
2020-03-08,play,Fox News
2020-03-08,dropping,Fox News
2020-03-08,race,Fox News
2020-03-08,vice,Fox News
2020-03-08,president,Fox News
2020-03-08,pence,Fox News
2020-03-08,exclusive,Fox News
2020-03-08,update,Fox News
2020-03-08,coronavirus|covid,Fox News
2020-03-08,response,Fox News
2020-03-08,justice,Fox News
2020-03-08,giuliani,Fox News
2020-03-08,tears,Fox News
2020-03-08,biden,Fox News
2020-03-08,wrong,Fox News
2020-03-07,protect,Fox News
2020-03-07,coronavirus|covid,Fox News
2020-03-07,threats,Fox News
2020-03-07,dependent,Fox News
2020-03-07,china,Fox News
2020-03-07,bill,Fox News
2020-03-07,clinton,Fox News
2020-03-07,affair,Fox News
2020-03-07,lewinsky,Fox News
2020-03-07,manage,Fox News
2020-03-07,anxieties,Fox News
2020-03-07,dr,Fox News
2020-03-07,siegel,Fox News
2020-03-07,trump,Fox News
2020-03-07,projected,Fox News
2020-03-07,calm,Fox News
2020-03-07,leadership,Fox News
2020-03-07,addressing,Fox News
2020-03-07,outbreak,Fox News
2020-03-07,pink,Fox News
2020-03-07,floyd,Fox News
2020-03-07,roger,Fox News
2020-03-07,waters,Fox News
2020-03-07,julian,Fox News
2020-03-07,assange,Fox News
2020-03-07,warning,Fox News
2020-03-07,journalists,Fox News
2020-03-07,sanders,Fox News
2020-03-07,campaign,Fox News
2020-03-07,rebound,Fox News
2020-03-07,wake,Fox News
2020-03-07,biden,Fox News
2020-03-07,super,Fox News
2020-03-07,tuesday,Fox News
2020-03-07,surge,Fox News
2020-03-07,friday,Fox News
2020-03-07,lightning,Fox News
2020-03-07,round,Fox News
2020-03-07,sanders,Fox News
2020-03-07,biden,Fox News
2020-03-07,standing,Fox News
2020-03-07,democratic,Fox News
2020-03-07,presidential,Fox News
2020-03-07,race,Fox News
2020-03-06,react,Fox News
2020-03-06,president,Fox News
2020-03-06,trump,Fox News
2020-03-06,cdc,Fox News
2020-03-06,tour,Fox News
2020-03-06,amid,Fox News
2020-03-06,coronavirus|covid,Fox News
2020-03-06,outbreak,Fox News
2020-03-06,elizabeth,Fox News
2020-03-06,warren,Fox News
2020-03-06,proved,Fox News
2020-03-06,conclusively,Fox News
2020-03-06,elected,Fox News
2020-03-06,identity,Fox News
2020-03-06,politics,Fox News
2020-03-05,chuck,Fox News
2020-03-05,schumer,Fox News
2020-03-05,threat,Fox News
2020-03-05,coronavirus|covid,Fox News
2020-03-05,continue,Fox News
2020-03-05,crop,Fox News
2020-03-05,officials,Fox News
2020-03-05,outbreak,Fox News
2020-03-05,dem,Fox News
2020-03-05,establishment,Fox News
2020-03-05,overjoyed,Fox News
2020-03-05,biden,Fox News
2020-03-05,surge,Fox News
2020-03-05,weak,Fox News
2020-03-05,controlled,Fox News
2020-03-05,bloomberg,Fox News
2020-03-05,exit,Fox News
2020-03-05,liz,Fox News
2020-03-05,debacle,Fox News
2020-03-04,deadly,Fox News
2020-03-04,tornadoes,Fox News
2020-03-04,leave,Fox News
2020-03-04,24,Fox News
2020-03-04,dead,Fox News
2020-03-04,22,Fox News
2020-03-04,missing,Fox News
2020-03-04,severe,Fox News
2020-03-04,weather,Fox News
2020-03-04,strikes,Fox News
2020-03-04,tennessee,Fox News
2020-03-04,bloomberg,Fox News
2020-03-04,exit,Fox News
2020-03-04,liz,Fox News
2020-03-04,debacle,Fox News
2020-03-03,bernie,Fox News
2020-03-03,joe,Fox News
2020-03-03,reveal,Fox News
2020-03-03,super,Fox News
2020-03-03,tuesday,Fox News
2020-03-03,predictions,Fox News
2020-03-03,sanders,Fox News
2020-03-03,threat,Fox News
2020-03-03,democratic,Fox News
2020-03-03,establishment,Fox News
2020-03-03,power,Fox News
2020-03-03,it,Fox News
2020-03-03,biden,Fox News
2020-03-03,rep,Fox News
2020-03-03,kevin,Fox News
2020-03-03,mccarthy,Fox News
2020-03-03,nancy,Fox News
2020-03-03,pelosi,Fox News
2020-03-03,party,Fox News
2020-03-03,country,Fox News
2020-03-03,coronavirus|covid,Fox News
2020-03-03,threat,Fox News
2020-03-03,donald,Fox News
2020-03-03,trump,Fox News
2020-03-03,jr,Fox News
2020-03-03,slams,Fox News
2020-03-03,critics,Fox News
2020-03-03,trump,Fox News
2020-03-03,administration,Fox News
2020-03-03,response,Fox News
2020-03-03,coronavirus|covid,Fox News
2020-03-03,seattle,Fox News
2020-03-03,radio,Fox News
2020-03-03,host,Fox News
2020-03-03,washington,Fox News
2020-03-03,homeless,Fox News
2020-03-03,crisis,Fox News
2020-03-03,worsen,Fox News
2020-03-03,state,Fox News
2020-03-03,coronavirus|covid,Fox News
2020-03-03,outbreak,Fox News
2020-03-02,media,Fox News
2020-03-02,hoax,Fox News
2020-03-02,hoax,Fox News
2020-03-02,charlie,Fox News
2020-03-02,kirk,Fox News
2020-03-02,warns,Fox News
2020-03-02,conservatives,Fox News
2020-03-02,rooting,Fox News
2020-03-02,sanders,Fox News
2020-03-02,democrat,Fox News
2020-03-02,nominee,Fox News
2020-03-01,media,Fox News
2020-03-01,polarize,Fox News
2020-03-01,coronavirus|covid,Fox News
2020-03-01,crisis,Fox News
2020-03-01,sen,Fox News
2020-03-01,marco,Fox News
2020-03-01,rubio,Fox News
2020-03-01,america,Fox News
2020-03-01,relies,Fox News
2020-03-01,china,Fox News
2020-03-01,prescription,Fox News
2020-03-01,drugs,Fox News
2020-03-01,hhs,Fox News
2020-03-01,secretary,Fox News
2020-03-01,alex,Fox News
2020-03-01,azar,Fox News
2020-03-01,coronavirus|covid,Fox News
2020-03-01,update,Fox News
2020-03-01,fox,Fox News
2020-03-01,news,Fox News
2020-03-01,sunday,Fox News
2020-03-01,south,Fox News
2020-03-01,dakota,Fox News
2020-03-01,fails,Fox News
2020-03-01,protect,Fox News
2020-03-01,children,Fox News
2020-03-01,radical,Fox News
2020-03-01,medical,Fox News
2020-03-01,experiments,Fox News
2020-02-29,stop,Fox News
2020-02-29,frisk,Fox News
2020-02-29,racist,Fox News
2020-02-29,saved,Fox News
2020-02-29,lives,Fox News
2020-02-29,candidate,Fox News
2020-02-29,college,Fox News
2020-02-29,students,Fox News
2020-02-29,excited,Fox News
2020-02-29,sen,Fox News
2020-02-29,cotton,Fox News
2020-02-29,china,Fox News
2020-02-29,could've,Fox News
2020-02-29,prevented,Fox News
2020-02-29,coronavirus|covid,Fox News
2020-02-29,spreading,Fox News
2020-02-29,gabbard,Fox News
2020-02-29,time,Fox News
2020-02-29,politics,Fox News
2020-02-29,coronavirus|covid,Fox News
2020-02-29,fight,Fox News
2020-02-29,rep,Fox News
2020-02-29,nunes,Fox News
2020-02-29,ratcliffe,Fox News
2020-02-29,law,Fox News
2020-02-28,trump,Fox News
2020-02-28,picks,Fox News
2020-02-28,ratcliffe,Fox News
2020-02-28,director,Fox News
2020-02-28,national,Fox News
2020-02-28,intelligence,Fox News
2020-02-28,raises,Fox News
2020-02-28,coronavirus|covid,Fox News
2020-02-28,threat,Fox News
2020-02-28,assessment,Fox News
2020-02-28,level,Fox News
2020-02-28,vulnerable,Fox News
2020-02-28,coronavirus|covid,Fox News
2020-02-28,libs,Fox News
2020-02-28,care,Fox News
2020-02-28,identity,Fox News
2020-02-28,politics,Fox News
2020-02-28,life,Fox News
2020-02-28,market,Fox News
2020-02-28,6th,Fox News
2020-02-28,day,Fox News
2020-02-28,amid,Fox News
2020-02-28,coronavirus|covid,Fox News
2020-02-28,fears,Fox News
2020-02-27,media,Fox News
2020-02-27,reaction,Fox News
2020-02-27,coronavirus|covid,Fox News
2020-02-27,trump,Fox News
2020-02-27,campaign,Fox News
2020-02-27,sues,Fox News
2020-02-27,york,Fox News
2020-02-27,times,Fox News
2020-02-27,libel,Fox News
2020-02-27,democratic,Fox News
2020-02-27,field,Fox News
2020-02-27,diminished,Fox News
2020-02-27,ideas,Fox News
2020-02-27,absurd,Fox News
2020-02-27,democrats,Fox News
2020-02-27,coronavirus|covid,Fox News
2020-02-27,fears,Fox News
2020-02-27,aim,Fox News
2020-02-27,trump,Fox News
2020-02-27,bill,Fox News
2020-02-27,de,Fox News
2020-02-27,blasio,Fox News
2020-02-27,bloomberg,Fox News
2020-02-27,stop,Fox News
2020-02-27,frisk,Fox News
2020-02-27,comments,Fox News
2020-02-27,touch,Fox News
2020-02-27,city,Fox News
2020-02-27,biden,Fox News
2020-02-27,claims,Fox News
2020-02-27,150,Fox News
2020-02-27,million,Fox News
2020-02-27,americans,Fox News
2020-02-27,killed,Fox News
2020-02-27,gun,Fox News
2020-02-27,violence,Fox News
2020-02-27,2007,Fox News
2020-02-26,tuesday,Fox News
2020-02-26,night,Fox News
2020-02-26,disastrous,Fox News
2020-02-26,debate,Fox News
2020-02-26,coronavirus|covid,Fox News
2020-02-26,outbreak,Fox News
2020-02-26,analyzing,Fox News
2020-02-26,potential,Fox News
2020-02-26,american,Fox News
2020-02-26,weak,Fox News
2020-02-26,candidates,Fox News
2020-02-26,slam,Fox News
2020-02-26,bernie,Fox News
2020-02-26,praise,Fox News
2020-02-26,communist,Fox News
2020-02-26,cuba,Fox News
2020-02-26,america,Fox News
2020-02-26,ready,Fox News
2020-02-26,coronavirus|covid,Fox News
2020-02-26,outbreak,Fox News
2020-02-26,major,Fox News
2020-02-26,epidemic,Fox News
2020-02-26,sen,Fox News
2020-02-26,rubio,Fox News
2020-02-26,bernie,Fox News
2020-02-26,sanders,Fox News
2020-02-26,socialist,Fox News
2020-02-26,marxist,Fox News
2020-02-26,coronavirus|covid,Fox News
2020-02-26,quarantine,Fox News
2020-02-26,nurse,Fox News
2020-02-26,patients,Fox News
2020-02-26,treatment,Fox News
2020-02-26,recovery,Fox News
2020-02-25,fauci,Fox News
2020-02-25,coronavirus|covid,Fox News
2020-02-25,prepared,Fox News
2020-02-25,potential,Fox News
2020-02-25,pandemic,Fox News
2020-02-25,bernie,Fox News
2020-02-25,sanders,Fox News
2020-02-25,continues,Fox News
2020-02-25,praise,Fox News
2020-02-25,communist,Fox News
